country,city,name,img,building_page-href,date_start,date_end,floors,tags,description
Germany,Munich,Siemens Sternhochhaus II,http://skyscraperpage.com/diagrams/images/24000.gif,http://skyscraperpage.com/cities/?buildingID=28053,1952,1954,18,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,"Description
Architect: Emil Freymuth

"
Germany,Munich,Siemens Sternhochhaus I,http://skyscraperpage.com/diagrams/images/24001.gif,http://skyscraperpage.com/cities/?buildingID=28052,1952,1954,18,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,"Description
Architect: Emil Freymuth

"
Germany,Munich,Schwesternschule Rotkreuzplatz,http://skyscraperpage.com/diagrams/images/36003.gif,http://skyscraperpage.com/cities/?buildingID=27949,null,1965,18,Building Uses - mixed use - education - hospital - residential - retail; Structural Types - highrise - sign; Architectural Style - modern; Materials - glass - stone - concrete,null
Germany,Munich,BayWa,http://skyscraperpage.com/diagrams/images/10931.gif,http://skyscraperpage.com/cities/?buildingID=8493,1967,1969,18,Building Uses - office; Structural Types - highrise; Architectural Style - international; Materials - glass - concrete,
Germany,Munich,Farao,http://skyscraperpage.com/diagrams/images/24016.gif,http://skyscraperpage.com/cities/?buildingID=12821,null,1977,19,Building Uses - residential - garden - retail; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,
Germany,Munich,New Technical City Hall,http://skyscraperpage.com/diagrams/images/23975.gif,http://skyscraperpage.com/cities/?buildingID=7448,1995,2000,19,Building Uses - city hall - office; Structural Types - highrise - lowrise; Architectural Style - modern; Materials - glass - steel - aluminium - concrete,"Description
Architect: Rolf Ganzer & Helmut Unterholzer

"
Germany,Munich,Helene-Mayer-Ring 4,http://skyscraperpage.com/diagrams/images/36036.gif,http://skyscraperpage.com/cities/?buildingID=26810,null,1972,19,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - aluminium - concrete,null
Germany,Munich,BR-Hochhaus,http://skyscraperpage.com/diagrams/images/25524.gif,http://skyscraperpage.com/cities/?buildingID=7487,1974,1976,19,Building Uses - office - communication; Structural Types - highrise - pole; Architectural Style - modern; Materials - glass - aluminium - concrete,"Description
Architects: Werz, Ottow, Bachmann, Marx

"
Germany,Munich,ADAC Campus,http://skyscraperpage.com/diagrams/images/31664.gif,http://skyscraperpage.com/cities/?buildingID=28760,2006,2011,22,Building Uses - office; Structural Types - highrise - atrium - lowrise; Architectural Style - modern; Materials - glass - steel - aluminium - concrete,"Description
Architect: Sauerbruch Hutton



Cost: €320 million

"
Germany,Munich,Helene-Mayer-Ring 14,http://skyscraperpage.com/diagrams/images/40456.gif,http://skyscraperpage.com/cities/?buildingID=26805,null,1972,22,Building Uses - residential; Structural Types - highrise,
Germany,Munich,BMW Hochhaus,http://skyscraperpage.com/diagrams/images/8874.gif,http://skyscraperpage.com/cities/?buildingID=2287,1968,1972,22,Building Uses - office; Structural Types - highrise; Architectural Style - futurism; Materials - glass - aluminium - concrete,"Description
- Architect: Karl Schwanzer



- This is the headquarters of BMW.



- The building was declared an historical landmark in 1999.



- An extensive remodel commenced in 2004, and was completed in 2006.



- The tower was built between 1968 and 1972, and was ready just in time for 1972 Summer Olympics.



-  The BMW Museum is located right next to the tower. The tower's exterior is supposed to mimic the shape of a cylinder in a car engine, with the museum representing the cylinder head.



- The main tower consists of four vertical cylinders standing next to and across from each other. Each cylinder is divided horizontally in its center by a mold in the facade. Notably, these cylinders do not stand on the ground, they are suspended on a central support tower. 



- During the construction, individual floors were assembled on the ground and then elevated. 



- The tower has a diameter of 52.30 meters.



- During the 1972 Summer Olympics BMW branding was removed from the buildings to prevent undesirable product placement. Interestingly, BMW badging was also removed from the 2002 sedans, which accompanied Olympic marathoners during the competition. The branding was removed again for the building's cameo appearance in the 1975 film Rollerball, replaced by large red circles, meant to stand for the fictional ruling Corporation of the future.

"
Germany,Munich,OSRAM Lighthouse,http://skyscraperpage.com/diagrams/images/26399.gif,http://skyscraperpage.com/cities/?buildingID=7562,2008,2010,23,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - aluminium - concrete,"Description
Architect : Helmut Jahn

"
Germany,Munich,Riesstraße 82,http://skyscraperpage.com/diagrams/images/40444.gif,http://skyscraperpage.com/cities/?buildingID=18357,null,1972,23,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,
Germany,Munich,Munich City Tower,http://skyscraperpage.com/diagrams/images/27385.gif,http://skyscraperpage.com/cities/?buildingID=2234,2001,2003,23,Building Uses - office - communication; Structural Types - highrise - lowrise - pole - concrete core; Architectural Style - modern; Materials - glass - steel - stone - aluminium - concrete,"Description
Architect: Heinz Musil



- Lit by a series of point-lights on every floor at night.

"
Germany,Munich,Arabellahaus,http://skyscraperpage.com/diagrams/images/23888.gif,http://skyscraperpage.com/cities/?buildingID=5674,1966,1969,23,Building Uses - hotel; Structural Types - highrise; Architectural Style - modern; Materials - glass - stone - aluminium - concrete,"Description
Architect: Toby Schmidbauer



Contains 440 hotel rooms and 558 apartments.

"
Germany,Munich,Siemens Highrise,http://skyscraperpage.com/diagrams/images/31450.gif,http://skyscraperpage.com/cities/?buildingID=7456,1961,1963,23,Building Uses - office - communication; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - aluminium - concrete,"Description
Architect: Hans Maurer

"
Germany,Munich,Sheraton-Hotel,http://skyscraperpage.com/diagrams/images/18396.gif,http://skyscraperpage.com/cities/?buildingID=8494,1969,1971,23,Building Uses - hotel; Structural Types - highrise; Architectural Style - international; Materials - glass - concrete,
Germany,Munich,Hans Seidel Haus,http://skyscraperpage.com/diagrams/images/26712.gif,http://skyscraperpage.com/cities/?buildingID=29089,1971,1973,23,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,null
Germany,Munich,Deba Hochhaus,http://skyscraperpage.com/diagrams/images/35019.gif,http://skyscraperpage.com/cities/?buildingID=34904,null,1966,25,Building Uses - residential - office - restaurant; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,"Description
Architect: Fred Angerer

"
Germany,Munich,Munich Re,http://skyscraperpage.com/diagrams/images/36009.gif,http://skyscraperpage.com/cities/?buildingID=2746,2001,2004,25,Building Uses - office - retail; Structural Types - highrise - lowrise; Architectural Style - modern; Materials - glass - steel - aluminium - concrete,"Description
Architect: Allmann Sattler Wappner Architekten

"
Germany,Munich,Helene-Mayer-Ring 10,http://skyscraperpage.com/diagrams/images/25575.gif,http://skyscraperpage.com/cities/?buildingID=8518,null,1972,25,Building Uses - residential - communication - office - retail; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,
Germany,Munich,Hypo-Hochhaus,http://skyscraperpage.com/diagrams/images/31486.gif,http://skyscraperpage.com/cities/?buildingID=3210,1975,1981,27,Building Uses - office; Structural Types - highrise; Architectural Style - futurism; Materials - glass - steel - aluminium - concrete,"Description
Architect: Betz Architekten

"
Germany,Munich,RKB Residential Tower,http://skyscraperpage.com/diagrams/images/23475.gif,http://skyscraperpage.com/cities/?buildingID=2277,null,1973,27,Building Uses - residential - garden; Structural Types - highrise; Architectural Style - modern; Materials - glass - aluminium - concrete,
Germany,Munich,SV-Zentrale,http://skyscraperpage.com/diagrams/images/35632.gif,http://skyscraperpage.com/cities/?buildingID=34916,2006,2008,28,Building Uses - office; Structural Types - highrise - atrium - lowrise; Architectural Style - modern; Materials - glass - steel - aluminium - concrete,"Description
The building was redesigned after the orignal plans of a 145m skyscraper have been cancelled due to a public referendum.

"
Germany,Munich,Highlight Tower 2,http://skyscraperpage.com/diagrams/images/31774.gif,http://skyscraperpage.com/cities/?buildingID=19503,2002,2004,28,Building Uses - office; Structural Types - highrise - bridge - concrete core; Architectural Style - modern; Materials - glass - steel - aluminium - concrete,"Description
A complex of two tower-slabs connected by sky-bridges.



Architect: Murphy Jahn

"
