country,city,name,img,building_page-href,date_start,date_end,floors,tags,description
Netherlands,Rotterdam,Karel de Stoute Flat,http://skyscraperpage.com/diagrams/images/68616.gif,http://skyscraperpage.com/cities/?buildingID=14862,null,1960,11,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - brick - concrete,null
Netherlands,Rotterdam,SVB,http://skyscraperpage.com/diagrams/images/54687.gif,http://skyscraperpage.com/cities/?buildingID=81553,null,2002,11,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - aluminium - concrete,"Description
Architect: Bonnema Architecten

"
Netherlands,Rotterdam,Markthal,http://skyscraperpage.com/diagrams/images/55339.gif,http://skyscraperpage.com/cities/?buildingID=81812,2010,2014,12,"Building Uses - residential - parking garage - retail; Structural Types - highrise; Architectural Style - modern; Materials - steel - concrete, reinforced - brick","Description
• Architect: MVRDV.



• Others: Provast, Techniplan adviseurs.

"
Netherlands,Rotterdam,Prinses Margriet,http://skyscraperpage.com/diagrams/images/53594.gif,http://skyscraperpage.com/cities/?buildingID=78111,null,1964,12,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete (plain) - concrete, reinforced - brick",null
Netherlands,Rotterdam,Bestevear,http://skyscraperpage.com/diagrams/images/53596.gif,http://skyscraperpage.com/cities/?buildingID=79411,null,1991,12,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced - brick",null
Netherlands,Rotterdam,Sonneburgh,http://skyscraperpage.com/diagrams/images/52186.gif,http://skyscraperpage.com/cities/?buildingID=78318,null,null,12,Building Uses - residential; Structural Types - highrise; Materials - glass - wood - brick - concrete,null
Netherlands,Rotterdam,Prinses Christina,http://skyscraperpage.com/diagrams/images/53592.gif,http://skyscraperpage.com/cities/?buildingID=78112,null,null,12,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete (plain) - concrete, reinforced - brick",null
Netherlands,Rotterdam,Leeuwenflat,http://skyscraperpage.com/diagrams/images/54688.gif,http://skyscraperpage.com/cities/?buildingID=81554,null,1965,12,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - brick - concrete,"Description
Architect: Ir. E.H. Kraaijvanger & H.M. Kraaijvanger

"
Netherlands,Rotterdam,Erasmushuis,http://skyscraperpage.com/diagrams/images/19803.gif,http://skyscraperpage.com/cities/?buildingID=11095,1939,1940,12,Building Uses - office; Structural Types - highrise; Architectural Style - chicago school; Materials - glass - granite - brick,"Description
Architect:W.M.Dudok

"
Netherlands,Rotterdam,Klaasje Zevensterstraat 152-250,http://skyscraperpage.com/diagrams/images/53898.gif,http://skyscraperpage.com/cities/?buildingID=80298,null,2000,12,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - terra cotta - concrete, reinforced - brick",null
Netherlands,Rotterdam,200 Weena,http://skyscraperpage.com/diagrams/images/31684.gif,http://skyscraperpage.com/cities/?buildingID=35137,null,1993,12,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass,"Description
Architect: Brouwer Steketee Architecten

"
Netherlands,Rotterdam,Belastingdienst/Douane,http://skyscraperpage.com/diagrams/images/35463.gif,http://skyscraperpage.com/cities/?buildingID=39002,1996,1999,12,Building Uses - office; Structural Types - highrise,"Description
Architect: Atelier Dutch

"
Netherlands,Rotterdam,Duavista II,http://skyscraperpage.com/diagrams/images/55347.gif,http://skyscraperpage.com/cities/?buildingID=81826,2007,2010,12,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced - brick",null
Netherlands,Rotterdam,Prinses Beatrix,http://skyscraperpage.com/diagrams/images/53591.gif,http://skyscraperpage.com/cities/?buildingID=78110,null,1964,12,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete (plain) - concrete, reinforced - brick",null
Netherlands,Rotterdam,Pelikaanflat,http://skyscraperpage.com/diagrams/images/54689.gif,http://skyscraperpage.com/cities/?buildingID=81555,null,1965,12,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - brick - concrete,"Description
Architect: Ir. E.H. Kraaijvanger & H.M. Kraaijvanger

"
Netherlands,Rotterdam,Woonzorgcentrum Blijdorp,http://skyscraperpage.com/diagrams/images/54753.gif,http://skyscraperpage.com/cities/?buildingID=78071,null,null,12,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete, reinforced",null
Netherlands,Rotterdam,Ternate,http://skyscraperpage.com/diagrams/images/53595.gif,http://skyscraperpage.com/cities/?buildingID=79409,null,1991,12,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced - brick",null
Netherlands,Rotterdam,Hogeschool Rotterdam,http://skyscraperpage.com/diagrams/images/31593.gif,http://skyscraperpage.com/cities/?buildingID=25396,null,1958,12,Building Uses - education; Structural Types - highrise - flag,"Description
Architect: 



- Formely occupied by multinational Unilever.

"
