country,city,name,img,building_page-href,date_start,date_end,floors,tags,description
Australia,Brisbane,ANZ Centre,http://skyscraperpage.com/diagrams/images/1800.gif,http://skyscraperpage.com/cities/?buildingID=1802,null,1982,26,Building Uses - office; Structural Types - highrise; Architectural Style - modern,
Australia,Brisbane,Suncorp Metway Plaza,http://skyscraperpage.com/diagrams/images/76879.gif,http://skyscraperpage.com/cities/?buildingID=5339,null,1971,26,Building Uses - office - parking garage - theatre; Structural Types - highrise; Architectural Style - modern,
Australia,Brisbane,Brisbane Marriott Hotel,http://skyscraperpage.com/diagrams/images/7687.gif,http://skyscraperpage.com/cities/?buildingID=1727,null,1998,28,Building Uses - hotel - conference - parking garage - restaurant - retail - fitness center; Structural Types - highrise; Architectural Style - postmodern,
Australia,Brisbane,Commonwealth Bank Building,http://skyscraperpage.com/diagrams/images/15794.gif,http://skyscraperpage.com/cities/?buildingID=1726,null,1989,28,Building Uses - office; Structural Types - highrise; Architectural Style - modern,
Australia,Brisbane,Education House,http://skyscraperpage.com/diagrams/images/3857.gif,http://skyscraperpage.com/cities/?buildingID=3859,null,1988,30,Building Uses - office; Structural Types - highrise; Architectural Style - brutalist - modern,
Australia,Brisbane,State Law Building,http://skyscraperpage.com/diagrams/images/36339.gif,http://skyscraperpage.com/cities/?buildingID=1151,null,1977,30,Building Uses - office - government; Structural Types - highrise; Architectural Style - neo-gothic; Materials - glass - steel,"Description
Architect: Conrad & Gargett



The height of the building was increased from 110m to 128m in 1995.

"
Australia,Brisbane,111 George Street,http://skyscraperpage.com/diagrams/images/1727.gif,http://skyscraperpage.com/cities/?buildingID=1729,null,1993,30,Building Uses - office - government; Structural Types - highrise; Architectural Style - modern,
Australia,Brisbane,Jetset House,http://skyscraperpage.com/diagrams/images/1797.gif,http://skyscraperpage.com/cities/?buildingID=1799,null,1979,30,Building Uses - office; Structural Types - highrise; Architectural Style - modern,
Australia,Brisbane,Central Plaza 2,http://skyscraperpage.com/diagrams/images/7690.gif,http://skyscraperpage.com/cities/?buildingID=1800,null,1990,30,Building Uses - office; Structural Types - highrise; Architectural Style - postmodern,"Description
Architect: Kisho Kurokawa

"
Australia,Brisbane,King George Central,http://skyscraperpage.com/diagrams/images/70053.gif,http://skyscraperpage.com/cities/?buildingID=68598,2008,2012,30,Building Uses - office - parking garage - retail; Structural Types - highrise; Architectural Style - modern,
Australia,Brisbane,Minerals House,http://skyscraperpage.com/diagrams/images/36736.gif,http://skyscraperpage.com/cities/?buildingID=1801,null,1984,30,Building Uses - office - government; Structural Types - highrise; Architectural Style - brutalist,
