country,city,name,img,building_page-href,date_start,date_end,floors,tags,developer
Turkey,Istanbul,Is Bankasi Tower 3,../skyscraperpage.com/diagrams/images/3626.gif,http://skyscraperpage.com/cities/?buildingID=3628,null,2000,36,Building Uses - office: Structural Types - highrise;;,
Turkey,Istanbul,Beybi Giz Plaza,../skyscraperpage.com/diagrams/images/1545.gif,http://skyscraperpage.com/cities/?buildingID=1547,null,1996,36,Building Uses - office - parking garage: Structural Types - highrise: Architectural Style - postmodern: Materials - glass;;,
Turkey,Istanbul,Is Bankasi Tower 2,../skyscraperpage.com/diagrams/images/3625.gif,http://skyscraperpage.com/cities/?buildingID=3627,null,2000,36,Building Uses - office: Structural Types - highrise;;,
Turkey,Istanbul,Trump Towers - Office Tower,../skyscraperpage.com/diagrams/images/67753.gif,http://skyscraperpage.com/cities/?buildingID=46997,2006,2010,37,Building Uses - office - parking garage - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass;;,
Turkey,Istanbul,Kristalkule Finansbank Headquarters,../skyscraperpage.com/diagrams/images/79982.gif,http://skyscraperpage.com/cities/?buildingID=52100,2011,2014,37,Building Uses - office - parking garage: Structural Types - highrise: Architectural Style - modern - crystal prism;;,
Turkey,Istanbul,Sun Plaza,../skyscraperpage.com/diagrams/images/39649.gif,http://skyscraperpage.com/cities/?buildingID=27513,2002,2005,38,Building Uses - office: Structural Types - highrise: Architectural Style - modern;;,
Turkey,Istanbul,Renaissance Business Center,../skyscraperpage.com/diagrams/images/79986.gif,http://skyscraperpage.com/cities/?buildingID=97258,2012,2015,38,Building Uses - office: Structural Types - highrise: Architectural Style - futurism;;,
Turkey,Istanbul,Sabanci Center 1,../skyscraperpage.com/diagrams/images/31009.gif,http://skyscraperpage.com/cities/?buildingID=3423,null,1993,39,Building Uses - office: Structural Types - highrise;;,
Turkey,Istanbul,Trump Towers - Residence Tower,../skyscraperpage.com/diagrams/images/67752.gif,http://skyscraperpage.com/cities/?buildingID=46996,2006,2010,39,Building Uses - residential - parking garage - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass;;,
Turkey,Istanbul,Dumankaya ?kon,../skyscraperpage.com/diagrams/images/67748.gif,http://skyscraperpage.com/cities/?buildingID=83460,2009,2012,41,Building Uses - residential: Structural Types - highrise;;,
Turkey,Istanbul,Varyap Meridian Tower 3,../skyscraperpage.com/diagrams/images/70321.gif,http://skyscraperpage.com/cities/?buildingID=84757,2009,2012,41,Building Uses - residential - hotel: Structural Types - highrise: Architectural Style - modern;;,
Turkey,Istanbul,Polat Tower Residence,../skyscraperpage.com/diagrams/images/76138.gif,http://skyscraperpage.com/cities/?buildingID=2495,null,2001,42,Building Uses - residential: Structural Types - highrise;;,
Turkey,Istanbul,Levent 199,../skyscraperpage.com/diagrams/images/79983.gif,http://skyscraperpage.com/cities/?buildingID=71767,2010,2014,42,Building Uses - mixed use - office - parking garage - residential: Structural Types - highrise: Architectural Style - modern;;,
Turkey,Istanbul,Uprise Elite,../skyscraperpage.com/diagrams/images/67754.gif,http://skyscraperpage.com/cities/?buildingID=71938,2007,2011,42,Building Uses - residential: Structural Types - highrise: Architectural Style - modern;;,
Turkey,Istanbul,Nida Palladium Tower,../skyscraperpage.com/diagrams/images/79993.gif,http://skyscraperpage.com/cities/?buildingID=26043,2012,2014,43,Building Uses - office - parking garage: Structural Types - highrise: Architectural Style - modern;;,
Turkey,Istanbul,Tekstilkent Plaza 1,../skyscraperpage.com/diagrams/images/37521.gif,http://skyscraperpage.com/cities/?buildingID=2486,null,2000,44,Building Uses - office: Structural Types - highrise;;,
Turkey,Istanbul,Tekstilkent Plaza 2,../skyscraperpage.com/diagrams/images/37522.gif,http://skyscraperpage.com/cities/?buildingID=2488,null,2000,44,Building Uses - office: Structural Types - highrise;;,
Turkey,Istanbul,Four Winds Residence Tower B,../skyscraperpage.com/diagrams/images/79991.gif,http://skyscraperpage.com/cities/?buildingID=86725,2010,2014,45,Building Uses - residential: Structural Types - highrise: Architectural Style - modern;;,
Turkey,Istanbul,Four Winds Residence Tower D,../skyscraperpage.com/diagrams/images/79989.gif,http://skyscraperpage.com/cities/?buildingID=86727,2010,2014,45,Building Uses - residential: Structural Types - highrise: Architectural Style - modern;;,
Turkey,Istanbul,Four Winds Residence Tower A,../skyscraperpage.com/diagrams/images/79990.gif,http://skyscraperpage.com/cities/?buildingID=86724,2010,2014,45,Building Uses - residential: Structural Types - highrise: Architectural Style - modern;;,
Turkey,Istanbul,Varyap Meridian Tower 2,../skyscraperpage.com/diagrams/images/70320.gif,http://skyscraperpage.com/cities/?buildingID=84756,2009,2013,45,Building Uses - hotel - residential: Structural Types - highrise: Architectural Style - modern;;,
Turkey,Istanbul,Four Winds Residence Tower C,../skyscraperpage.com/diagrams/images/79992.gif,http://skyscraperpage.com/cities/?buildingID=86726,2010,2014,45,Building Uses - residential: Structural Types - highrise: Architectural Style - modern;;,
Turkey,Istanbul,Istanbloom,../skyscraperpage.com/diagrams/images/79987.gif,http://skyscraperpage.com/cities/?buildingID=89768,2011,2014,46,Building Uses - residential - parking garage - retail: Structural Types - highrise: Architectural Style - modern - structural expressionism;;,
Turkey,Istanbul,Sisli Plaza,../skyscraperpage.com/diagrams/images/30887.gif,http://skyscraperpage.com/cities/?buildingID=27512,2000,2007,46,Building Uses - residential - communication - retail: Structural Types - highrise: Architectural Style - modern;;,
Turkey,Istanbul,Spine Tower,../skyscraperpage.com/diagrams/images/79988.gif,http://skyscraperpage.com/cities/?buildingID=92301,2010,2014,47,Building Uses - residential - parking garage - restaurant - retail: Structural Types - highrise: Architectural Style - postmodern;;,
Turkey,Istanbul,Nurol Life,../skyscraperpage.com/diagrams/images/84911.gif,http://skyscraperpage.com/cities/?buildingID=102815,2015,null,50,Building Uses - office: Structural Types - highrise;;,
Turkey,Istanbul,Is Bankasi Tower 1,../skyscraperpage.com/diagrams/images/72150.gif,http://skyscraperpage.com/cities/?buildingID=3141,null,1996,52,Building Uses - office: Structural Types - highrise;;,
Turkey,Istanbul,Sapphire Tower,../skyscraperpage.com/diagrams/images/45434.gif,http://skyscraperpage.com/cities/?buildingID=57317,2006,2010,54,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass;;,
Turkey,Istanbul,Anthill Residence 1,../skyscraperpage.com/diagrams/images/67751.gif,http://skyscraperpage.com/cities/?buildingID=71781,2008,2010,54,Building Uses - residential: Structural Types - highrise;;,
Turkey,Istanbul,Anthill Residence 2,../skyscraperpage.com/diagrams/images/67750.gif,http://skyscraperpage.com/cities/?buildingID=71782,2008,2010,54,Building Uses - residential: Structural Types - highrise;;,
Turkey,Istanbul,Metropol Tower,../skyscraperpage.com/diagrams/images/83190.gif,http://skyscraperpage.com/cities/?buildingID=14982,2013,null,58,Building Uses - mixed use - hotel - office - parking garage - residential - restaurant - retail: Structural Types - highrise - mall: Architectural Style - modern;;,
Turkey,Istanbul,Varyap Meridian Tower 1,../skyscraperpage.com/diagrams/images/70319.gif,http://skyscraperpage.com/cities/?buildingID=84755,2009,2013,60,Building Uses - mixed use - hotel - office - residential - retail: Structural Types - highrise: Architectural Style - modern;;,
Turkey,Istanbul,Skyland Tower B (residential);http://skyscraperpage.com/diagrams/images/83553.gif,../skyscraperpage.com/cities/?buildingID=75560,2013,null,64,Building Uses - residential - parking garage - restaurant - retail: Structural Types - highrise: Architectural Style - modern;;,,
Turkey,Istanbul,Skyland Tower B (office);http://skyscraperpage.com/diagrams/images/83552.gif,../skyscraperpage.com/cities/?buildingID=6956,2013,null,65,Building Uses - mixed use - hotel - office - parking garage - residential - restaurant - retail: Structural Types - highrise: Architectural Style - modern;;,,
Turkey,Istanbul,Endem Broadcasting Center,../skyscraperpage.com/diagrams/images/20733.gif,http://skyscraperpage.com/cities/?buildingID=881,null,2001,null,Building Uses - communication - observation - restaurant: Structural Types - tower - pod - pole - revolving floor;;,
Turkey,Istanbul,Camlica TV Tower,../skyscraperpage.com/diagrams/images/78459.gif,http://skyscraperpage.com/cities/?buildingID=101481,null,null,null,Building Uses - communication: Structural Types - tower;;,
Turkey,Istanbul,Camlica TV Tower,../skyscraperpage.com/diagrams/images/20790.gif,http://skyscraperpage.com/cities/?buildingID=11197,null,1972,null,Building Uses - communication: Structural Types - tower;;,
Turkey,Istanbul,Beyazit Watchtower,../skyscraperpage.com/diagrams/images/30615.gif,http://skyscraperpage.com/cities/?buildingID=11187,null,1828,null,Building Uses - observation: Structural Types - tower;;,
South Korea,Seoul,Seoul City Hall,../skyscraperpage.com/diagrams/images/76482.gif,http://skyscraperpage.com/cities/?buildingID=103019,2008,2012,12,Building Uses - city hall: Structural Types - highrise;;,
South Korea,Seoul,Dong Bu Mutual Fund Safe Building,../skyscraperpage.com/diagrams/images/62104.gif,http://skyscraperpage.com/cities/?buildingID=12416,null,1996,15,Building Uses - office: Structural Types - highrise;;,
South Korea,Seoul,Hong-Woo Building,../skyscraperpage.com/diagrams/images/61493.gif,http://skyscraperpage.com/cities/?buildingID=86513,1990,1992,15,Building Uses - office: Structural Types - highrise: Architectural Style - modern;;,
South Korea,Seoul,Landmark Tower,../skyscraperpage.com/diagrams/images/61200.gif,http://skyscraperpage.com/cities/?buildingID=86959,2005,2007,15,Building Uses - office: Structural Types - highrise;;,
South Korea,Seoul,KDS Venture Center,../skyscraperpage.com/diagrams/images/62102.gif,http://skyscraperpage.com/cities/?buildingID=12369,null,1997,15,Building Uses - office: Structural Types - highrise;;,
South Korea,Seoul,I-Park Tower,../skyscraperpage.com/diagrams/images/67477.gif,http://skyscraperpage.com/cities/?buildingID=94957,null,2004,15,Building Uses - mixed use: Structural Types - highrise: Architectural Style - structural expressionism: Materials - glass - concrete: reinforced;;,Hyundai E&C
South Korea,Seoul,Urban Hive,../skyscraperpage.com/diagrams/images/61016.gif,http://skyscraperpage.com/cities/?buildingID=85213,null,2008,15,Building Uses - office: Structural Types - highrise: Architectural Style - futurism;;,
South Korea,Seoul,Gangnam Building,../skyscraperpage.com/diagrams/images/61068.gif,http://skyscraperpage.com/cities/?buildingID=86511,1990,1991,15,Building Uses - office: Structural Types - highrise: Architectural Style - international;;,
South Korea,Seoul,KAL Building,../skyscraperpage.com/diagrams/images/2445.gif,http://skyscraperpage.com/cities/?buildingID=2447,1965,1969,16,Building Uses - office: Structural Types - highrise;;,
South Korea,Seoul,Se-Sin Building,../skyscraperpage.com/diagrams/images/61156.gif,http://skyscraperpage.com/cities/?buildingID=86792,1992,1994,16,Building Uses - office: Structural Types - highrise: Architectural Style - modern;;,
South Korea,Seoul,Tehran-ro Building,../skyscraperpage.com/diagrams/images/62000.gif,http://skyscraperpage.com/cities/?buildingID=12428,null,1999,16,Building Uses - office: Structural Types - highrise;;,
South Korea,Seoul,Bank Institution Building,../skyscraperpage.com/diagrams/images/62106.gif,http://skyscraperpage.com/cities/?buildingID=12535,1993,1996,17,Building Uses - office: Structural Types - highrise;;,
South Korea,Seoul,Canon Tower,../skyscraperpage.com/diagrams/images/61481.gif,http://skyscraperpage.com/cities/?buildingID=87145,2004,2006,17,Building Uses - office: Structural Types - highrise;;,
South Korea,Seoul,LG Dadong Building,../skyscraperpage.com/diagrams/images/62001.gif,http://skyscraperpage.com/cities/?buildingID=12529,null,1984,17,Building Uses - office: Structural Types - highrise;;,GS E&C
South Korea,Seoul,Dong-woo Building,../skyscraperpage.com/diagrams/images/62315.gif,http://skyscraperpage.com/cities/?buildingID=88052,1991,1994,18,Building Uses - office: Structural Types - highrise: Architectural Style - modern;;,
South Korea,Seoul,Hotel Grand Ambassador Seoul associated Pullman,../skyscraperpage.com/diagrams/images/79762.gif,http://skyscraperpage.com/cities/?buildingID=104445,null,1955,18,Building Uses - hotel: Structural Types - highrise;;,
South Korea,Seoul,Rich Tower,../skyscraperpage.com/diagrams/images/61667.gif,http://skyscraperpage.com/cities/?buildingID=87143,2004,2006,18,Building Uses - office: Structural Types - highrise;;,
South Korea,Seoul,Wooduck Building,../skyscraperpage.com/diagrams/images/61626.gif,http://skyscraperpage.com/cities/?buildingID=88055,1982,1985,18,Building Uses - office: Structural Types - highrise: Architectural Style - modern;;,
South Korea,Seoul,Kyeongam Building,../skyscraperpage.com/diagrams/images/61032.gif,http://skyscraperpage.com/cities/?buildingID=86479,1992,1994,18,Building Uses - office: Structural Types - highrise: Architectural Style - modern;;,
